Facility ID,Facility Type,License Number,Licensed Facility Name,Address,Address 2,City,State,Zip Code,County,Telephone,Fax,Email,License Expiration Date,Licensed Owner,Owner Address,Owner City/State/Zip,Owner Description,Administrator,Title,Hospital Bed Total,Georeference
NJ22608,HOSPICE CARE PROGRAM,22608,VHS HOSPICE SERVICES OF NEW JERSEY,3 GARRET MOUNTAIN PLAZA,,WOODLAND PARK,NJ,07424,PASSAIC,(973) 256-4636,(973) 256-6778,angela.barody@hackensackmeridian.org,12/31/2021,"VHSNJ AT HOME, LLC",1340 CAMPUS PARKWAY,"NEPTUNE, NJ  07753",Profit - LLC,. ELLEN COUGHLIN,,,POINT (-74.18853828699997 40.90148574800003)
NJ23110,AMBULATORY SURGICAL CENTER,23110,SURGICAL CENTER AT MILLBURN,37 EAST WILLOW STREET,,MILLBURN,NJ,07041,ESSEX,(973) 912-8111,(973) 912-0181,wendy.lamotta@amsurg.com,06/30/2021,"SURGICAL CENTER AT MILLBURN, LLC",1A BURTON HILLS BLVD,"NASHVILLE, TN  37215",Profit - LLC,. WENDY LAMOTTA,,,POINT (-74.30447797999994 40.71690998500003)
NJR24611,SURGICAL PRACTICE,R24611,CENTER FOR ADVANCED REPRODUCTIVE  MEDICINE & FERTILITY,"4 ETHEL ROAD, SUITE 405A",,EDISON,NJ,08817,MIDDLESEX,(732) 339-9300,(732) 339-9400,drsachdev@infertilitydocs.com,04/30/2021,CENTER FOR ADVANCED REPRODUCTIVE MEDICINE & FERTIL,"4 ETHEL ROAD, SUITE 405A","EDISON, NJ  08817",,Ms. ROOPIKA SACHDEV,,,POINT (-74.39611900299997 40.541384006000044)
NJ22610,HOSPICE CARE PROGRAM,22610,COMMUNITY CARE HOSPICE,110 WEST END AVENUE,,SOMERVILLE,NJ,08876,SOMERSET,(908) 725-9355,(908) 253-9672,alyce@communityvna.org,01/31/2022,SOMERSET VALLEY VISITING NURSE ASSOCIATION,110 WEST END AVENUE,"SOMERVILLE, NJ  08876",Non-Profit - Other,Ms. ALYCE BROPHY,DIRECTOR,,POINT (-74.62224900499996 40.572634004000065)
NJ24328,"HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY",1437,MMC RADIATION ONCOLOGY AT EDEN LANE,16 EDEN LANE,,WHIPPANY,NJ,07981,MORRIS,(973) 240-2170,(973) 947-9065,anna.pence@atlantichealth.org,04/30/2021,MORRISTOWN MEDICAL CENTER,100 MADISON AVENUE,"MORRISTOWN, NJ  07962",Non-Profit - Other,Dr. PATRICIA O'KEEFE,,,POINT (-74.42152396499995 40.818865989000074)
NJ22700,AMBULATORY SURGICAL CENTER,24371,ROBERT WOOD JOHNSON-ENDOSURGICAL CENTER LLC,800 RYDERS LANE,,EAST BRUNSWICK,NJ,08816,MIDDLESEX,(732) 432-6880,(732) 432-6885,cpoppit@rwjendosc.com,07/31/2021,ROBERT WOOD JOHNSON-ENDOSURGICAL CENTER LLC,800 RYDERS LANE,"EAST BRUNSWICK, NJ  08816",,Ms. CAROL POPPITI,R.N.,,POINT (-74.39122655599994 40.42038041200004)
NJ72092,AMBULATORY CARE FACILITY - SATELLITE,72092,"PLANNED PARENTHOOD OF NORTHERN, CENTRAL AND SOUTHERN NEW JERSEY, INC.",123 PARK AVENUE,,PLAINFIELD,NJ,07060,UNION,(908) 756-3736,(908) 756-9272,pp.hc@ppgnnj.org,04/30/2018,PLANNED PARENTHOOD OF NCSNJ,196 SPEEDWELL AVENUE,"MORRISTOWN, NJ  07960",Non-Profit - Corporation,Ms. TRISTE BROOKS,,,POINT (-74.42288996399998 40.61851000400003)
NJ31C0001122,AMBULATORY SURGICAL CENTER,22749,FLORHAM PARK ENDOSCOPY,195 COLUMBIA TURNPIKE,,FLORHAM PARK,NJ,07932,MORRIS,(973) 410-1800,(973) 410-0959,anovack@amsurg.com,10/31/2021,"FLORHAM PARK ENDOSCOPY ASC, LLC, THE",1A BURTON HILLS BOULEVARD,"NASHVILLE, TN  37215",Profit - LLC,Ms. ANGELA NOVACK,,,POINT (-74.39402503599996 40.78813001100008)
NJ25132,AMBULATORY CARE FACILITY,25132,ATLANTIC ADVANCED URGENT CARE,"333 ROUTE 46, SUITE 106",,MOUNTAIN LAKES,NJ,07046,MORRIS,(973) 829-4666,,,04/30/2021,ATLANTIC ADVANCED URGENT CARE,"333 RT 46, SUITE 201","MOUNTAIN LAKES, NJ  07046",Profit - LLC,Mr. PAUL MARMORA,,,POINT (-74.45935099099995 40.88634198600005)
NJ23133,COMPREHENSIVE OUTPATIENT REHAB,23133,QUALCARE THERAPY CENTER INC & SLEEP DIAGNOSTICS OF NJ,"2333 MORRIS AVENUE, SUITE B-210",,UNION,NJ,07083,UNION,(908) 688-3366,(908) 688-8115,,02/28/2022,"QUALCARE THERAPY CNT, INC & SLEEP DIAGNOSTICS NJ",,",",Profit - LLC,Mr. BLEDAR BERBERI,,,POINT (-74.28390602299999 40.70023301600003)
NJ24657,AMBULATORY CARE FACILITY,24657,MCBRIDE IMAGING CENTER L.L.C.,"1167 MCBRIDE AVENUE, SUITE 3",,WOODLAND PARK,NJ,07424,PASSAIC,(973) 837-8100,(973) 638-1300,LLgugliotta@gmail.com,01/31/2022,"MCBRIDE IMAGING CENTER, LLC","1167 MCBRIDE AVENUE, SUITE 3","WOODLAND, NJ  07424",Profit - LLC,Mr. LAWRENCE GUGLIOTTA,,,POINT (-74.21245531599999 40.89167795700007)
NJ310027,GENERAL ACUTE CARE HOSPITAL,12007,TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON STREET,,ELIZABETH,NJ,07207,UNION,(908) 994-5000,(908) 994-5756,ghoran@trinitas.org,08/31/2021,TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON STREET,"ELIZABETH, NJ  07207",Non-Profit - Hospital,Mr. GARY HORAN,Pres. & CEO,417,POINT (-74.21443919399997 40.659295314000076)
NJ24952,END STAGE RENAL DIALYSIS,24952,PLAINSBORO DIALYSIS,"100 PLAINSBORO ROAD, SUITE 1A",,PLAINSBORO,NJ,08536,MIDDLESEX,(609) 275-5550,(609) 275-5568,rita.biney@davita.com,12/31/2021,"MERRIK DIALYSIS, LLC",2000 16TH STREET,"DENVER, CO  80202",,. RITA BINEY,,,POINT (-74.62155784699996 40.336689824000075)
NJ70791,AMBULATORY CARE FACILITY,70791,PLANNED PARENTHOOD OF METROPOLITAN NEW JERSEY,238-240 MULBERRY STREET,,NEWARK,NJ,07102,ESSEX,(973) 622-3900,(973) 596-6307,kisha.anderson@ppmnj.org,08/31/2021,PLANNED PARENTHOOD OF METROPOLITAN NEW JERSEY,240 MULBERRY STREET,"NEWARK, NJ  07102",Non-Profit - Other,Ms. ROSLYN ROGERS COLLINS,,,POINT (-74.17137997899994 40.73065299600006)
NJ24224,AMBULATORY SURGICAL CENTER,24224,"CENTER FOR MODERN SURGERY, LLC",210 MEADOWLAND PARKWAY # 5,,SECAUCUS,NJ,07094,HUDSON,(201) 330-9090,(201) 330-9092,rlacava@innovationsasc.com,04/30/2021,"42 SERVICES, LLC","3206 TOWER OAKS BLVD, SUITE 220","ROCKVILLE, MD  20852",,Mr. GREGORY GARTLAND,,,POINT (-74.07542998599996 40.78324000900005)
NJ10704,GENERAL ACUTE CARE HOSPITAL,10704,EAST ORANGE GENERAL HOSPITAL,300 CENTRAL AVE,,EAST ORANGE,NJ,07018,ESSEX,(973) 266-4401,(973) 266-8488,Paige.Dworak@eogh.org,08/31/2021,"PROSPECT EOGH, INC.",300 CENTRAL AVENUE,"EAST ORANGE, NJ  07018",Profit - Corporation,Ms. PAIGE DWORAK,,201,POINT (-74.21370699699997 40.75468500200003)
NJ24327,END STAGE RENAL DIALYSIS,24327,"FRESENIUS MEDICAL CARE FAIRVIEW DIALYSIS, LLC",155-161 BERGEN BOULEVARD,,FAIRVIEW,NJ,07022,BERGEN,(201) 941-6601,(201) 941-6605,bedora.kearney@pmc-na.com,08/31/2021,"FRESENIUS MEDICAL CARE FAIRVIEW DIALYSIS, L.L.C.",920 WINTER STREET,"WALTHAM, MA  02451",,Ms. DEBORA KEARNEY,,,POINT (-74.00211706399995 40.81677013900003)
NJ1256,"HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY",1256,ARMC-CANCER CARE INSTITUTE,"2500 ENGLISH CREEK AVENUE, BUILDING 400",,EGG HARBOR TOWNSHIP,NJ,08234,ATLANTIC,(609) 407-2348,(609) 677-7298,margaret.belfield@atlanticare.org,12/31/2021,ATLANTICARE REGIONAL MED CENTER MAINLAND CAMPUS,JIMMIE LEEDS ROAD,"POMONA, NJ  08240",,. FRANK CARPENTER,,,POINT (-74.60438096599995 39.436172992000024)
NJ24777,AMBULATORY CARE FACILITY,24777,HSS PARAMUS OUTPATIENT CENTER,"140 E RIDGEWOOD AVENUE, SUITE 175S",,PARAMUS,NJ,07652,BERGEN,(201) 599-8000,(201) 599-8002,kapoorp@hss.edu,10/31/2021,THE NY SOCIETY RELIEF OF THE RUPTURED & CRIPPLED,535 EAST 70TH STREET,"NEW YORK, NY  10021",Non-Profit - Corporation,Ms. POOJA KAPOOR,,,POINT (-74.06898002799994 40.964420001000065)
NJ24714R,AMBULATORY SURGICAL CENTER,R24714,ACCESS CARE PHYSICIANS OF NJ L.L.C.,"1050 GALLOPING HILL ROAD, SUITE 101",,UNION,NJ,07083,UNION,(908) 686-0123,(908) 686-0014,ilana.horowitz@azuracare.com,11/30/2021,"ACCESS CARE PHYSICIANS OF NJ, L.L.C.","1050 GALLOPING HILL ROAD, SUITE 101","UNION, NJ  07083",Profit - LLC,. ILANA HOROWITZ,,,POINT (-74.26672697699996 40.67633600000005)
NJ90050,AMBULATORY SURGICAL CENTER,R24500,SAINT MARY'S AMBULATORY SURGERY CENTER,540 BERGEN BLVD,,PALISADES PARK,NJ,07650,BERGEN,(201) 585-2911,(201) 585-2977,skim@skmci.com,12/31/2021,SAINT MARY'S AMBULATORY SURGERY CENTER,540 BERGEN BOULEVARD,"PALISADES PARK, NJ  07650",Profit - Partnership,. SARA KIM,,,POINT (-73.98498379399996 40.84763493100008)
NJ24420,AMBULATORY CARE FACILITY,24420,CHERRY HILL CLINIC FOR PREVENTIVE MEDICINE,"538 LIPPINCOTT DRIVE, BUILDING E",,MARLTON,NJ,08053,BURLINGTON,(856) 489-0505,(856) 489-0435,ivdocs@aol.com,12/31/2021,ASSOCIATES IN PREVENTIVE MEDICINE,"538 LIPPINCOTT DRIVE, BUILDING E","MARLTON, NJ  08053",Profit - LLC,Dr. AMALIA FANTASIA,Ph.D.,,POINT (-74.92552859799997 39.88175915400007)
NJ24467,AMBULATORY SURGICAL CENTER,24467,MCBRIDE SURGICAL CENTER LLC,"1167 MCBRIDE AVENUE, SUITE 4",,WOODLAND PARK,NJ,07424,PASSAIC,(973) 837-6150,(973) 638-6149,nabousaid@msn.com,11/30/2021,MCBRIDE SURGICAL CENTER,"1167 MCBRIDE AVENUE, SUITE 4","WOODLAND PARK, NJ  07424",Profit - Corporation,Mrs. KETLANDE OSCAR,,,POINT (-74.21245531599999 40.89167795700007)
NJR24559,SURGICAL PRACTICE,R24559,"CORE SURGERY CENTER, LLC",256 STUYVESANT AVENUE,,LYNDHURST,NJ,07071,BERGEN,(201) 729-0001,(201) 729-0006,jdesai@coresurgerycenter.com,08/31/2021,"CORE SURGERY CENTER, LLC",256 STUYVESANT AVENUE,"LYNDHURST, NJ  07071",,Mrs. JAMIE SERRILLI,,,POINT (-74.12575300499998 40.814672984000026)
NJ10708,GENERAL ACUTE CARE HOSPITAL,10708,"HACKENSACKMERIDIAN HEALTH,  MOUNTAINSIDE MEDICAL CENTER",1 BAY AVENUE,,MONTCLAIR,NJ,07042,ESSEX,(973) 429-6314,(973) 429-6209,tim.obrien@mountainsidehosp.com,04/30/2022,"MONTCLAIR HOSPITAL, LLC","ONE BURTON HILLS BOULEVARD, SUITE 250","NASHVILLE, TN  37215",Profit - Hospital,. TIMOTHY O'BRIEN,CEO,357,POINT (-74.20447265199994 40.812261584000055)
NJ24320,AMBULATORY CARE FACILITY,24320,NJU CANCER TREATMENT CENTERS,"1515 BROAD STREET, SUITE B120",,BLOOMFIELD,NJ,07003,ESSEX,(973) 873-7000,(973) 873-7025,jsokol@nj-urology.com,04/30/2021,"NEW JERSEY UROLOGY, LLC","1515 BROAD STREET, SUITE B130","BLOOMFIELD, NJ  07003",Profit - LLC,Ms. JANET SOKOL,,,POINT (-74.18344874499996 40.841082302000075)
NJ25035,END STAGE RENAL DIALYSIS,25035,ALARIS HEALTH DIALYSIS AT ESSEX,155-40TH STREET,,IRVINGTON,NJ,07111,ESSEX,(201) 216-9500,(201) 216-9656,jsylvestre@alarishealth.com,08/31/2021,ALARIS HEALTH DIALYSIS AT ESSEX,155-40TH STREET,"IRVINGTON, NJ  07111",,Ms. JOANNE SYLVESTRE,,,POINT (-74.24977197999993 40.71936898400003)
NJ22647,AMBULATORY CARE FACILITY,22647,GARDEN STATE OPEN MRI,831 MAIN AVENUE,,PASSAIC,NJ,07055,PASSAIC,(973) 614-9400,(973) 614-9441,GSOMRI@YAHOO.COM,02/28/2022,"GARDEN STATE OPEN MRI DIAGNOSTIC CENTER, INC.",831 MAIN AVENUE,"PASSAIC, NJ  07055",Profit - Corporation,Mr. ABDUR REHMAN,,,POINT (-74.13105103799995 40.86594801900003)
NJ1491,"HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY",1491,JERSEY CITY MEDICAL CENTER SLEEP CENTER,333 GRAND STREET,,JERSEY CITY,NJ,07302,HUDSON,(201) 915-2029,,joanne.reich@rwjbh.org,02/28/2022,JERSEY CITY MEDICAL CENTER,355 GRAND STREET,"JERSEY CITY, NJ  07302",Non-Profit - Hospital,Mr. MICHAEL PRILUTSKY,,,POINT (-74.04883539299993 40.716475667000054)
NJ24086,AMBULATORY CARE FACILITY,24086,PROGRESSIVE DIAGNOSTIC IMAGING LLC,44 ROUTE 23 NORTH,,RIVERDALE,NJ,07457,MORRIS,(973) 839-5004,(973) 839-5006,melissa@pdi-rad.com,08/31/2021,PROGRESSIVE DIAGNOSTIC IMAGING LLC,44 ROUTE 23 NORTH,"RIVERDALE, NJ  07457",Profit - LLC,Dr. MADHAVI KAZA,,,POINT (-74.30353702699995 40.98595399000005)
NJ25164,END STAGE RENAL DIALYSIS,25164,FRESENIUS KIDNEY CARE EAST BRUNSWICK,1020 STATE ROUTE 18,,EAST BRUNSWICK,NJ,08816,MIDDLESEX,(732) 238-1405,(732) 238-1404,maureen.marshall@fmc-na.com,10/31/2021,"FRESENIUS MEDICAL CARE EAST BRUNSWICK, LLC",920 WINTER STREET,"WALTHAM, MA  02451",,Ms. MAUREEN MARSHALL,,,POINT (-74.36857003499996 40.416759984000066)
NJ23026CM,AMBULATORY CARE FACILITY,23026,"ATLANTIC MEDICAL IMAGING,  CAPE MAY COURT HOUSE",421 ROUTE 9 NORTH,,CAPE MAY COURT HOUSE,NJ,08210,CAPE MAY,(609) 465-0919,(609) 465-0918,jgorgol@aminj.com,11/30/2021,ATLANTIC MEDICAL IMAGING,"72 W JIMMIE LEEDS RD, SUITE 1100","GALLOWAY, NJ  08205",Profit - Corporation,Ms. CATHY ASTLEY,,,POINT (-74.81460496499994 39.091784982000036)
NJ1269,"HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY",1269,INSPIRA WOMEN'S HEALTH CENTER MULLICA HILL COMMONS,"155 BRIDGETON PIKE, SUITE C",,MULLICA HILL,NJ,08062,GLOUCESTER,(856) 223-0500,(856) 223-1098,kerslaked@ihn.org,01/31/2021,"INSPIRA MEDICAL CENTERS, INC",165 BRIDGETON PIKE,"MULLICA, NJ  08062",Non-Profit - Hospital,Mr. JOHN DI ANGELO,,,POINT (-75.21642896099996 39.72288701200006)
NJ1366,"HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY",1366,COMPREHENSIVE CARE GROUP AT CARES,240 EASTON AVENUE,,NEW BRUNSWICK,NJ,08901,MIDDLESEX,(732) 745-8600,(732) 745-9099,mhochberg@saintpetersuh.com,03/31/2021,SAINT PETER'S UNIVERSITY HOSPITAL,254 EASTON AVENUE,"NEW BRUNSWICK, NJ  08901",Non-Profit - Religious Affiliation,Mr. LESLIE HIRSCH,,,POINT (-74.45766798899996 40.50114500400008)
311867,FEDERALLY QUALIFIED HEALTH CENTERS,24001,RUTGERS RWJ ERIC B. CHANDLER HEALTH CENTER,123 CHURCH STREET,,NEW BRUNSWICK,NJ,08901,MIDDLESEX,(732) 235-2052,(732) 235-6726,sandra.hill@rutgers.edu,02/28/2022,"RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY",277 GEORGE STREET,"NEW BRUNSWICK, NJ  08901",Govt - City,Ms. SANDRA HILL,,,POINT (-74.44434643799997 40.49597009300004)
NJ90084,AMBULATORY SURGICAL CENTER,R24544,COASTAL  ENDOSCOPY CENTER,175 GUNNING RIVER ROAD BLDG A UNIT 4,,BARNEGAT,NJ,08005,OCEAN,(609) 698-0700,(609) 698-0777,lsosidka@uspi.com,11/30/2021,"COASTAL ENDO, LLC","175 GUNNING RIVER RD.,BLDG A UNIT 4","BARNEGAT, NJ  08005",,Ms. LYNNANNE SOSIDKA,,,POINT (-74.23833403499998 39.75434002000003)
NJ22210,"HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY",1320,CAREPOINT HEALTH-CHRIST HOSPITAL IMAGING CENTER,142 PALISADE AVENUE,,JERSEY CITY,NJ,07306,HUDSON,(201) 795-8413,(201) 795-0874,marie.duffy@carepointhealth.org,05/31/2021,"HUDSON HOSPITAL OPCO, LLC",176 PALISADE AVENUE,"JERSEY CITY, NJ  07036",Profit - Hospital,Ms. MARIE DUFFY,,,POINT (-74.05032098899994 40.733674001000054)
NJ1443,"HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY",1443,INSPIRA IMAGING CENTER GLASSBORO,200 ROWAN BOULEVARD,,GLASSBORO,NJ,08028,GLOUCESTER,(856) 595-9110,(856) 595-9150,kerslaked@ihn.org,01/31/2022,"INSPIRA MEDICAL CENTERS, INC",165 BRIDGETON PIKE,"MULLICA, NJ  08062",Non-Profit - Hospital,Ms. AMY MANSUE,,,POINT (-75.11362801999996 39.70541598300009)
NJ23961,AMBULATORY CARE FACILITY,23961,"UNIVERSITY RADIOLOGY GROUP, PC",111 UNION VALLEY ROAD,,MONROE TOWNSHIP,NJ,08831,MIDDLESEX,(732) 390-0040,(609) 395-1718,marcel.pirovano@univrad.com,11/30/2021,"UNIVERSITY RADIOLOGY GROUP, P.C.",579A CRANBURY ROAD,"EAST BRUNSWICK, NJ  08816",Profit - Corporation,Mr. ALBERTO GOLDSZAL,,,POINT (-74.45727403899997 40.30356799700007)
NJ22654,HOSPICE CARE PROGRAM,22654,"VISITING NURSE ASSOCIATION OF SOMERSET HILLS HOME HEALTH & HOSPICE SERVICES, INC",200 MT AIRY ROAD,,BASKING RIDGE,NJ,07920,SOMERSET,(908) 766-0180,(908) 766-5492,anna.pence@atlantichealth.org,12/31/2021,VNA SOMERSET HILLS HOME HEALTH & HOSPICE SRVS,200 MT AIRY ROAD,"BASKING RIDGE, NJ  07920",,. DANIEL POWELL,,,POINT (-74.57603102299998 40.692894995000074)
NJ1129,"HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY",1129,THE ALFRED M. SANZARI MEDICAL ARTS BUILDING,360 ESSEX STREET,,HACKENSACK,NJ,07601,BERGEN,(551) 996-2000,(551) 996-3450,ihor.sawczuk@hackensakmeridian.org,10/31/2021,HMH HOSPITALS CORPORATION,343 THORNALL STREET 8TH FL,"EDISON, NJ  08837",Non-Profit - Hospital,Mr. MARK SPARTA,,,POINT (-74.05884102599998 40.88377900900008)
NJ24689,AMBULATORY CARE FACILITY,24689,NJIN OF CEDAR KNOLLS,197 RIDGEDALE AVENUE,,CEDAR KNOLLS,NJ,07927,MORRIS,(973) 695-1290,(973) 695-1295,leanora.siubis@radnet.com,09/30/2021,THE NEW JERSEY IMAGING NETWORK LLC,95 OLD SHORT HILLS ROAD,"WEST ORANGE, NJ  07052",Profit - LLC,Ms. LEANORA SIUBIS,MANAGER,,POINT (-74.45537604099997 40.812048987000026)
NJ1387,"HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY",1387,SHORE MATERNAL FETAL MEDICINE,155 MEDICAL CENTER WAY,,SOMERS POINT,NJ,08244,ATLANTIC,(609) 653-3500,,rrobertson@shoremedicalcenter.org,01/31/2022,SHORE MEDICAL CENTER,100 MEDICAL CENTER WAY,"SOMERS POINT, NJ  08244",Non-Profit - Hospital,Mr. RON JOHNSON,,,POINT (-74.59167701899997 39.31461398000005)
311886,FEDERALLY QUALIFIED HEALTH CENTERS,24256,NORTH HUDSON CAC HEALTH CENTER AT HACKENSACK,25 EAST SALEM STREET,,HACKENSACK,NJ,07601,BERGEN,(201) 996-2121,(201) 996-4435,jquigley@nhcac.org,07/31/2021,NORTH HUDSON COMMUNITY ACTION CORPORATION,800 31ST STREET,"UNION CITY, NJ  07087",Non-Profit - Corporation,Ms. JOAN QUIGLEY,,,POINT (-74.04079897999998 40.88517099200004)
NJ24087,"HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY",1333,MORRISTOWN OUTPATIENT RADIOLOGY,310 MADISON AVENUE,,MORRISTOWN,NJ,07960,MORRIS,(973) 532-7900,,Anna.Pence@Atlantichealth.org,04/30/2021,MORRISTOWN MEDICAL CENTER,100 MADISON AVENUE,"MORRISTOWN, NJ  07962",Non-Profit - Other,Dr. PATRICIA O'KEEFE,,,POINT (-74.44919002899996 40.78155000700008)
NJ90078,SURGICAL PRACTICE,R24581,ENDOSCOPY CENTER OF TOMS RIVER LLC,473 LAKEHURST ROAD,,TOMS RIVER,NJ,08755,OCEAN,(732) 349-4422,(732) 349-8126,gorji@allieddigestivehealth.com,06/30/2021,"ENDOSCOPY CENTER OF TOMS RIVER, LLC",473 LAKEHURST ROAD,"TOMS RIVER, NJ  08755",,. GODYSON ORJI,,,POINT (-74.22062198399993 39.96215501800003)
NJ24692,END STAGE RENAL DIALYSIS,24692,WOODBRIDGE DIALYSIS CENTER,541 MAIN STREET,,WOODBRIDGE,NJ,07095,MIDDLESEX,(732) 750-0639,(732) 750-0612,DAWN.LAGRIPPO@DAVITA.COM,07/31/2021,"TOTAL RENAL CARE, INC.",2000 16TH STREET,"DENVER, CO  80202",Profit - Corporation,. DAWN LA GRIPPO,,,POINT (-74.29870997299997 40.54569498700005)
NJ1142,"HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY",1142,HACKENSACK MEDICAL CENTER AIREXPRESS,30 PROSPECT AVENUE,,HACKENSACK,NJ,07601,BERGEN,(551) 996-2000,(551) 996-3450,ihor.sawczuk@hackensackmeridian.org,10/31/2021,HMH HOSPITALS CORPORATION,343 THORNALL STREET 8TH FL,"EDISON, NJ  08837",Non-Profit - Hospital,Mr.. MARK SPARTA,,,POINT (-74.05565196399994 40.88341498300008)
NJ24930,END STAGE RENAL DIALYSIS,24930,RENAL CENTER OF HAMILTON,1013 WHITEHORSE AVENUE,,HAMILTON,NJ,08610,MERCER,(609) 438-3002,(609) 438-3011,DARLA.FITZPATRICK@DAVITA.COM,03/31/2022,"RENAL CENTER OF HAMILTON, L.L.C",2000 16TH STREET,"DENVER, CO  80202",,Ms. DARLA FITZPATRICK,,,POINT (-74.69568097599995 40.20526121000006)
NJ24106,AMBULATORY SURGICAL CENTER,24106,"JASPER AMBULATORY SURGICAL CENTER, L.L.C.","74 BRICK BOULEVARD, BUILDING 3, SUITE 121",,BRICK,NJ,08723,OCEAN,(732) 262-0700,(732) 262-0400,lhock@cfpcontrol.com,08/31/2021,"JASPER AMBULATORY SURGICAL CENTER, L.L.C.","74 BRICK BOULEVARD, BUILDING 3, SUITE 121","BRICK, NJ  08723",,Dr. GABRIELE JASPER,,,POINT (-74.14436401499995 40.024502003000066)
NJ25094,END STAGE RENAL DIALYSIS,25094,MERCHANTVILLE DIALYSIS,"5000 N CRESCENT BOULEVARD, SUITE 1A",,PENNSAUKEN,NJ,08109,CAMDEN,(856) 910-8798,(856) 910-9794,christina.donnelly@davita.com,03/31/2022,"ISD RENAL, INC.",2000 16TH STREET,"DENVER, CO  80202",Profit - Corporation,. CHRISTINA DONNELLY,,,POINT (-75.05849001699994 39.954771986000026)
NJ22570,AMBULATORY CARE FACILITY,22570,TOMS RIVER X-RAY/CT/MRI CENTER,154 HIGHWAY 37 WEST,,TOMS RIVER,NJ,08755,OCEAN,(732) 244-0777,(732) 244-1428,tomsriverxray@yahoo.com,05/31/2021,TOMS RIVER X-RAY/CT/MRI CENTER,154 HIGHWAY 37 WEST,"TOMS RIVER, NJ  08755",Profit - Corporation,Dr. PARVIZ KHORRAMI,M.D.,,POINT (-74.22106489599997 39.966241360000026)
NJ24358,END STAGE RENAL DIALYSIS,24358,DIALYSIS CLINIC INC MONROE,2 RESEARCH WAY,,MONROE TOWNSHIP,NJ,08831,MIDDLESEX,(609) 356-7200,(609) 395-0300,kathy.bivens@dciinc.org,02/28/2022,"DIALYSIS CLINIC, INC.",1633 CHURCH STREET,"NASHVILLE, TN  37203",Non-Profit - LLC,. KATHLEEN BIVENS,,,POINT (-74.47344896999994 40.31464494200003)
NJ31C0001020,AMBULATORY SURGICAL CENTER,R24521,NJ CATARACT AND LASER INSTITUTE P.A.,"101 PROSPECT STREET, SUITE 102",,LAKEWOOD,NJ,08701,OCEAN,(732) 367-0699,(732) 367-0937,lisasgorka@gmail.com,08/31/2021,NJ CATARACT AND LASER INSTITUTE LLC,POB 118,"OAKHURST, NJ  07755",,Ms. LISA GORKA,,,POINT (-74.21972796999995 40.074536013000056)
NJ24827,END STAGE RENAL DIALYSIS,24827,EAST PATERSON DIALYSIS,"680 BROADWAY, SUITE 103",,PATERSON,NJ,07514,PASSAIC,(973) 357-8079,(973) 279-1825,alicia.nunez@davita.com,05/31/2021,"EUFAULA DIALYSIS, L.L.C.",2000 16TH STREET,"DENVER, CO  80202",Profit - LLC,Mrs. ALICIA NUNEZ,,,POINT (-74.144461419 40.91817741700004)
NJ1485,"HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY",1485,HOLY NAME INSTITUTE FOR WOUND HEALING,"699 TEANECK ROAD, SUITE 105",,TEANECK,NJ,07666,BERGEN,(201) 833-3000,,maron@holyname.org,09/30/2021,HOLY NAME MEDICAL CENTER,718 TEANECK ROAD,"TEANECK, NJ  07666",NonProfit - Religious Affiliation,Mr. MICHAEL MARON,Pres & CEO,,POINT (-74.008911035 40.88125999600004)
NJ24782,FEDERALLY QUALIFIED HEALTH CENTERS,24782,"HENRY J AUSTIN HEALTH CENTER, INC","433 BELLEVUE AVENUE, FOURTH FLOOR",,TRENTON,NJ,08618,MERCER,(609) 989-3599,(609) 695-3532,merkle.cherry@henryjaustin.org,04/30/2021,"HENRY J. AUSTIN HEALTH CENTER, INC.",321 NORTH WARREN STREET,"TRENTON, NJ  08618",Non-Profit - Corporation,Dr. KEMI ALLI,,,POINT (-74.77698698399996 40.22911498800005)
NJ23305,AMBULATORY CARE FACILITY,23305,MRI OF WEST MORRIS,66 SUNSET STRIP SUITE 105,,SUCCASUNNA,NJ,07876,MORRIS,(973) 927-1010,(973) 927-7273,mklose@mriwestmorris.com,05/31/2020,MRI OF WEST MORRIS,66 SUNSET STRIP,"SUCCASUNNA, NJ  07876",Profit - Partnership,Ms. MARY KLOSE,,,POINT (-74.64621496099994 40.86885201300004)
